country,state,district,yearcode,dyid,road_sum,districtcode
India,Uttar Pradesh,Pratapgarh,2012,Pratapgarh2012,106.855,471
India,Rajasthan,Pratapgarh,2013,Pratapgarh2013,55.51,471
India,Rajasthan,Pratapgarh,2016,Pratapgarh2016,97.575,471
India,Uttar Pradesh,Pratapgarh,2018,Pratapgarh2018,8,471
India,Uttar Pradesh,Prayagraj,2011,Prayagraj2011,2.075,472
India,Uttar Pradesh,Prayagraj,2012,Prayagraj2012,76.05,472
India,Tamil Nadu,Pudukkottai,2012,Pudukkottai2012,174.54,473
India,Tamil Nadu,Pudukkottai,2016,Pudukkottai2016,102.636,473
India,Tamil Nadu,Pudukkottai,2018,Pudukkottai2018,74.308,473
India,Jammu And Kashmir,Pulwama,2011,Pulwama2011,22.2,474
India,Jammu And Kashmir,Pulwama,2012,Pulwama2012,7.5,474
India,Jammu And Kashmir,Pulwama,2016,Pulwama2016,43.1,474
India,Jammu And Kashmir,Pulwama,2018,Pulwama2018,94.25,474
India,Maharashtra,Pune,2011,Pune2011,6.3,475
India,Maharashtra,Pune,2012,Pune2012,.,475
India,Maharashtra,Pune,2013,Pune2013,88.93,475
India,Maharashtra,Pune,2017,Pune2017,3,475
India,West Bengal,Purba Bardhaman,2011,Purba Bardhaman2011,67.775,476
India,West Bengal,Purba Bardhaman,2012,Purba Bardhaman2012,33.605,476
India,West Bengal,Purba Bardhaman,2013,Purba Bardhaman2013,11.05,476
India,West Bengal,Purba Bardhaman,2014,Purba Bardhaman2014,54.425,476
India,West Bengal,Purba Bardhaman,2016,Purba Bardhaman2016,196.475,476
India,West Bengal,Purba Bardhaman,2017,Purba Bardhaman2017,156.554,476
India,West Bengal,Purba Bardhaman,2018,Purba Bardhaman2018,.,476
India,Bihar,Purbi Champaran,2011,Purbi Champaran2011,.,477
India,Bihar,Purbi Champaran,2012,Purbi Champaran2012,274.513,477
India,Bihar,Purbi Champaran,2013,Purbi Champaran2013,227.094,477
India,Bihar,Purbi Champaran,2016,Purbi Champaran2016,207.611,477
India,Bihar,Purbi Champaran,2017,Purbi Champaran2017,14.518,477
India,Bihar,Purbi Champaran,2018,Purbi Champaran2018,.,477
India,Odisha,Puri,2011,Puri2011,96.47,478
India,Odisha,Puri,2012,Puri2012,164.81,478
India,Odisha,Puri,2013,Puri2013,320.755,478
India,Odisha,Puri,2016,Puri2016,100.97,478
India,Odisha,Puri,2017,Puri2017,46.23,478
India,Bihar,Purnia,2011,Purnia2011,.,479
India,Bihar,Purnia,2012,Purnia2012,173.033,479
India,Bihar,Purnia,2013,Purnia2013,273.741,479
India,Bihar,Purnia,2016,Purnia2016,260.918,479
India,Bihar,Purnia,2017,Purnia2017,30.52,479
India,Bihar,Purnia,2018,Purnia2018,.,479
India,Bihar,Purnia,2020,Purnia2020,.,479
India,West Bengal,Purulia,2012,Purulia2012,515.962,480
India,West Bengal,Purulia,2013,Purulia2013,85.433,480
India,West Bengal,Purulia,2016,Purulia2016,354.776,480
India,West Bengal,Purulia,2017,Purulia2017,340.264,480
India,Uttar Pradesh,Rae Bareli,2011,Rae Bareli2011,29.185,481
India,Uttar Pradesh,Rae Bareli,2012,Rae Bareli2012,205.085,481
India,Karnataka,Raichur,2013,Raichur2013,8.75,482
India,Maharashtra,Raigad,2012,Raigad2012,3.6,483
India,Maharashtra,Raigad,2017,Raigad2017,4.65,483
India,Chhattisgarh,Raigarh,2011,Raigarh2011,163.25,484
India,Chhattisgarh,Raigarh,2012,Raigarh2012,168.89,484
India,Chhattisgarh,Raigarh,2013,Raigarh2013,253.145,484
India,Chhattisgarh,Raigarh,2016,Raigarh2016,53.1,484
India,Chhattisgarh,Raipur,2011,Raipur2011,19.17,485
India,Chhattisgarh,Raipur,2012,Raipur2012,2.85,485
India,Chhattisgarh,Raipur,2013,Raipur2013,15.445,485
India,Chhattisgarh,Raipur,2018,Raipur2018,.,485
India,Madhya Pradesh,Raisen,2012,Raisen2012,375.35,486
India,Madhya Pradesh,Raisen,2013,Raisen2013,32.195,486
India,Madhya Pradesh,Raisen,2015,Raisen2015,153.59,486
India,Madhya Pradesh,Raisen,2016,Raisen2016,72.01,486
India,Madhya Pradesh,Raisen,2017,Raisen2017,1.3,486
India,Madhya Pradesh,Raisen,2018,Raisen2018,.,486
India,Telangana,Rajanna Sircilla,2016,Rajanna Sircilla2016,.,487
India,Madhya Pradesh,Rajgarh,2012,Rajgarh2012,106.55,488
India,Madhya Pradesh,Rajgarh,2013,Rajgarh2013,83.275,488
India,Madhya Pradesh,Rajgarh,2015,Rajgarh2015,224.805,488
India,Madhya Pradesh,Rajgarh,2016,Rajgarh2016,14.3,488
India,Madhya Pradesh,Rajgarh,2017,Rajgarh2017,17.97,488
India,Madhya Pradesh,Rajgarh,2018,Rajgarh2018,.,488
India,Gujarat,Rajkot,2013,Rajkot2013,37.31,489
India,Chhattisgarh,Rajnandgaon,2012,Rajnandgaon2012,273.587,490
India,Chhattisgarh,Rajnandgaon,2013,Rajnandgaon2013,.,490
India,Chhattisgarh,Rajnandgaon,2016,Rajnandgaon2016,16.96,490
India,Chhattisgarh,Rajnandgaon,2018,Rajnandgaon2018,434.842,490
India,Jammu And Kashmir,Rajouri,2011,Rajouri2011,315.12,491
India,Jammu And Kashmir,Rajouri,2012,Rajouri2012,38.5,491
India,Jammu And Kashmir,Rajouri,2016,Rajouri2016,438.655,491
India,Jammu And Kashmir,Rajouri,2017,Rajouri2017,108.3,491
India,Jammu And Kashmir,Rajouri,2018,Rajouri2018,330.38,491
India,Rajasthan,Rajsamand,2011,Rajsamand2011,7.225,492
India,Rajasthan,Rajsamand,2012,Rajsamand2012,193.76,492
India,Rajasthan,Rajsamand,2013,Rajsamand2013,23.75,492
India,Rajasthan,Rajsamand,2016,Rajsamand2016,15.535,492
India,Tamil Nadu,Ramanathapuram,2012,Ramanathapuram2012,264.705,493
India,Tamil Nadu,Ramanathapuram,2014,Ramanathapuram2014,29.35,493
India,Tamil Nadu,Ramanathapuram,2016,Ramanathapuram2016,92.995,493
India,Tamil Nadu,Ramanathapuram,2018,Ramanathapuram2018,23.078,493
India,Jammu And Kashmir,Ramban,2011,Ramban2011,97.911,494
India,Jammu And Kashmir,Ramban,2012,Ramban2012,50,494
India,Jammu And Kashmir,Ramban,2016,Ramban2016,93.05,494
India,Jammu And Kashmir,Ramban,2017,Ramban2017,178.865,494
India,Jammu And Kashmir,Ramban,2018,Ramban2018,34.65,494
India,Jharkhand,Ramgarh,2011,Ramgarh2011,68.62,495
India,Jharkhand,Ramgarh,2012,Ramgarh2012,.,495
India,Jharkhand,Ramgarh,2016,Ramgarh2016,56.684,495
India,Jharkhand,Ramgarh,2017,Ramgarh2017,9.273001,495
India,Uttar Pradesh,Rampur,2012,Rampur2012,60.965,496
India,Uttar Pradesh,Rampur,2018,Rampur2018,10,496
India,Jharkhand,Ranchi,2011,Ranchi2011,.,497
India,Jharkhand,Ranchi,2012,Ranchi2012,282.911,497
India,Jharkhand,Ranchi,2013,Ranchi2013,58.579,497
India,Jharkhand,Ranchi,2016,Ranchi2016,286.185,497
India,Jharkhand,Ranchi,2017,Ranchi2017,83.155,497
India,Jharkhand,Ranchi,2018,Ranchi2018,31.17,497
India,Telangana,Ranga Reddy,2016,Ranga Reddy2016,.,498
India,Tamil Nadu,Ranipet,2012,Ranipet2012,37.53862,499
India,Tamil Nadu,Ranipet,2014,Ranipet2014,5.08,499
India,Tamil Nadu,Ranipet,2016,Ranipet2016,18.332,499
India,Tamil Nadu,Ranipet,2018,Ranipet2018,3.1,499
India,Madhya Pradesh,Ratlam,2011,Ratlam2011,59.68,500
India,Madhya Pradesh,Ratlam,2012,Ratlam2012,279.975,500
India,Madhya Pradesh,Ratlam,2013,Ratlam2013,54.51,500
India,Madhya Pradesh,Ratlam,2015,Ratlam2015,11.95,500
India,Madhya Pradesh,Ratlam,2016,Ratlam2016,3.675,500
India,Madhya Pradesh,Ratlam,2017,Ratlam2017,3.73,500
India,Madhya Pradesh,Ratlam,2018,Ratlam2018,.,500
India,Odisha,Rayagada,2011,Rayagada2011,830.04,501
India,Odisha,Rayagada,2012,Rayagada2012,33.74,501
India,Odisha,Rayagada,2013,Rayagada2013,.,501
India,Odisha,Rayagada,2016,Rayagada2016,680.17,501
India,Odisha,Rayagada,2017,Rayagada2017,182.6,501
India,Odisha,Rayagada,2018,Rayagada2018,47.06,501
India,Jammu And Kashmir,Reasi,2011,Reasi2011,155.165,502
India,Jammu And Kashmir,Reasi,2012,Reasi2012,74,502
India,Jammu And Kashmir,Reasi,2016,Reasi2016,211.74,502
India,Jammu And Kashmir,Reasi,2017,Reasi2017,222.85,502
India,Jammu And Kashmir,Reasi,2018,Reasi2018,506.66,502
India,Madhya Pradesh,Rewa,2012,Rewa2012,286.72,503
India,Madhya Pradesh,Rewa,2013,Rewa2013,50.25,503
India,Madhya Pradesh,Rewa,2015,Rewa2015,33.4,503
India,Madhya Pradesh,Rewa,2016,Rewa2016,92.07,503
India,Madhya Pradesh,Rewa,2017,Rewa2017,41.38,503
India,Madhya Pradesh,Rewa,2018,Rewa2018,.,503
India,Meghalaya,Ri Bhoi,2011,Ri Bhoi2011,14.62,504
India,Meghalaya,Ri Bhoi,2013,Ri Bhoi2013,44.959,504
India,Meghalaya,Ri Bhoi,2017,Ri Bhoi2017,5,504
India,Meghalaya,Ri Bhoi,2018,Ri Bhoi2018,97.48399,504
India,Bihar,Rohtas,2011,Rohtas2011,321.987,505
India,Bihar,Rohtas,2013,Rohtas2013,498.802,505
India,Bihar,Rohtas,2016,Rohtas2016,34.53,505
India,Bihar,Rohtas,2017,Rohtas2017,6.315,505
India,Bihar,Rohtas,2018,Rohtas2018,.,505
India,Bihar,Rohtas,2020,Rohtas2020,.,505
India,Uttarakhand,Rudra Prayag,2011,Rudra Prayag2011,3.972,506
India,Uttarakhand,Rudra Prayag,2012,Rudra Prayag2012,63.1,506
India,Uttarakhand,Rudra Prayag,2013,Rudra Prayag2013,217.092,506
India,Uttarakhand,Rudra Prayag,2016,Rudra Prayag2016,118.195,506
India,Uttarakhand,Rudra Prayag,2017,Rudra Prayag2017,29.5,506
India,Uttarakhand,Rudra Prayag,2018,Rudra Prayag2018,393.07,506
India,Uttarakhand,Rudra Prayag,2021,Rudra Prayag2021,110.8,506
India,Punjab,Rupnagar,2012,Rupnagar2012,17.87,507
India,Punjab,Rupnagar,2013,Rupnagar2013,19.85,507
India,Punjab,Rupnagar,2014,Rupnagar2014,2.9,507
India,Punjab,S.A.S Nagar,2012,S.A.S Nagar2012,3.3,508
India,Punjab,S.A.S Nagar,2014,S.A.S Nagar2014,1.3,508
India,Gujarat,Sabar Kantha,2011,Sabar Kantha2011,9.08,509
India,Gujarat,Sabar Kantha,2012,Sabar Kantha2012,28.18,509
India,Gujarat,Sabar Kantha,2013,Sabar Kantha2013,91.43,509
India,Gujarat,Sabar Kantha,2018,Sabar Kantha2018,.,509
India,Madhya Pradesh,Sagar,2011,Sagar2011,14.5,510
India,Madhya Pradesh,Sagar,2012,Sagar2012,191.58,510
India,Madhya Pradesh,Sagar,2013,Sagar2013,78.52299,510
India,Madhya Pradesh,Sagar,2015,Sagar2015,10.83,510
India,Madhya Pradesh,Sagar,2016,Sagar2016,284.635,510
India,Madhya Pradesh,Sagar,2017,Sagar2017,8.8,510
India,Madhya Pradesh,Sagar,2018,Sagar2018,.,510
India,Uttar Pradesh,Saharanpur,2012,Saharanpur2012,98.05,511
India,Bihar,Saharsa,2012,Saharsa2012,13.16,512
India,Bihar,Saharsa,2013,Saharsa2013,148.957,512
India,Bihar,Saharsa,2016,Saharsa2016,111.999,512
India,Bihar,Saharsa,2017,Saharsa2017,.,512
India,Bihar,Saharsa,2018,Saharsa2018,.,512
India,Bihar,Saharsa,2020,Saharsa2020,.,512
India,Jharkhand,Sahebganj,2012,Sahebganj2012,46.05,513
India,Jharkhand,Sahebganj,2016,Sahebganj2016,170.59,513
India,Mizoram,Saiha,2013,Saiha2013,.,514
India,Mizoram,Saiha,2016,Saiha2016,.,514
India,Mizoram,Saiha,2017,Saiha2017,.,514
India,Mizoram,Saiha,2018,Saiha2018,.,514
India,Mizoram,Saitual,2013,Saitual2013,65.22,515
India,Mizoram,Saitual,2016,Saitual2016,21.75,515
India,Mizoram,Saitual,2017,Saitual2017,7.18,515
India,Tamil Nadu,Salem,2012,Salem2012,69.455,516
India,Tamil Nadu,Salem,2014,Salem2014,34.445,516
India,Tamil Nadu,Salem,2016,Salem2016,59.963,516
India,Tamil Nadu,Salem,2018,Salem2018,9.2,516
India,Bihar,Samastipur,2012,Samastipur2012,47.547,517
India,Bihar,Samastipur,2013,Samastipur2013,435.067,517
India,Bihar,Samastipur,2016,Samastipur2016,105.968,517
India,Bihar,Samastipur,2017,Samastipur2017,48.59,517
India,Jammu And Kashmir,Samba,2011,Samba2011,33.18,518
India,Jammu And Kashmir,Samba,2012,Samba2012,4.75,518
India,Jammu And Kashmir,Samba,2016,Samba2016,57.524,518
India,Jammu And Kashmir,Samba,2017,Samba2017,3.625,518
India,Jammu And Kashmir,Samba,2018,Samba2018,75.6,518
India,Odisha,Sambalpur,2011,Sambalpur2011,233.63,519
India,Odisha,Sambalpur,2012,Sambalpur2012,67.86,519
India,Odisha,Sambalpur,2013,Sambalpur2013,181.515,519
India,Odisha,Sambalpur,2016,Sambalpur2016,189.705,519
India,Odisha,Sambalpur,2017,Sambalpur2017,196.42,519
India,Odisha,Sambalpur,2018,Sambalpur2018,62.42,519
India,Uttar Pradesh,Sambhal,2012,Sambhal2012,46.3,520
India,Uttar Pradesh,Sambhal,2018,Sambhal2018,9.175,520
India,Telangana,Sangareddy,2016,Sangareddy2016,.,521
India,Maharashtra,Sangli,2012,Sangli2012,.,522
India,Punjab,Sangrur,2012,Sangrur2012,34.96943,523
India,Punjab,Sangrur,2013,Sangrur2013,73.86,523
India,Punjab,Sangrur,2014,Sangrur2014,4,523
India,Uttar Pradesh,Sant Kabeer Nagar,2012,Sant Kabeer Nagar2012,76.2,524
India,Uttar Pradesh,Sant Kabeer Nagar,2018,Sant Kabeer Nagar2018,12,524
India,Jharkhand,Saraikela Kharsawan,2012,Saraikela Kharsawan2012,214.073,525
India,Jharkhand,Saraikela Kharsawan,2013,Saraikela Kharsawan2013,71.245,525
India,Jharkhand,Saraikela Kharsawan,2016,Saraikela Kharsawan2016,113.25,525
India,Jharkhand,Saraikela Kharsawan,2017,Saraikela Kharsawan2017,25.651,525
India,Jharkhand,Saraikela Kharsawan,2018,Saraikela Kharsawan2018,20.908,525
India,Bihar,Saran,2012,Saran2012,68.958,526
India,Bihar,Saran,2013,Saran2013,172.201,526
India,Bihar,Saran,2016,Saran2016,34.274,526
India,Bihar,Saran,2017,Saran2017,5.72,526
India,Bihar,Saran,2018,Saran2018,.,526
India,Maharashtra,Satara,2012,Satara2012,.,527
India,Madhya Pradesh,Satna,2011,Satna2011,51.48,528
India,Madhya Pradesh,Satna,2012,Satna2012,187.29,528
India,Madhya Pradesh,Satna,2013,Satna2013,15.4,528
India,Madhya Pradesh,Satna,2015,Satna2015,121.495,528
India,Madhya Pradesh,Satna,2016,Satna2016,35.225,528
India,Madhya Pradesh,Satna,2017,Satna2017,5.33,528
India,Madhya Pradesh,Satna,2018,Satna2018,.,528
India,Rajasthan,Sawai Madhopur,2011,Sawai Madhopur2011,1.8,529
India,Rajasthan,Sawai Madhopur,2012,Sawai Madhopur2012,83.65,529
India,Madhya Pradesh,Sehore,2011,Sehore2011,94.45,530
India,Madhya Pradesh,Sehore,2012,Sehore2012,51.85,530
India,Madhya Pradesh,Sehore,2015,Sehore2015,142.92,530
India,Madhya Pradesh,Sehore,2016,Sehore2016,.,530
India,Madhya Pradesh,Sehore,2018,Sehore2018,.,530
India,Manipur,Senapati,2012,Senapati2012,.,531
India,Manipur,Senapati,2013,Senapati2013,24.02,531
India,Manipur,Senapati,2014,Senapati2014,26.3,531
India,Manipur,Senapati,2017,Senapati2017,14.5,531
India,Manipur,Senapati,2018,Senapati2018,10.5,531
India,Manipur,Senapati,2020,Senapati2020,.,531
India,Madhya Pradesh,Seoni,2011,Seoni2011,297.8,532
India,Madhya Pradesh,Seoni,2012,Seoni2012,384.56,532
India,Madhya Pradesh,Seoni,2013,Seoni2013,74.88,532
India,Madhya Pradesh,Seoni,2015,Seoni2015,141.32,532
India,Madhya Pradesh,Seoni,2016,Seoni2016,118.44,532
India,Madhya Pradesh,Seoni,2017,Seoni2017,28.325,532
India,Madhya Pradesh,Seoni,2018,Seoni2018,.,532
India,Tripura,Sepahijala,2011,Sepahijala2011,59.917,533
India,Tripura,Sepahijala,2013,Sepahijala2013,172.29,533
India,Tripura,Sepahijala,2017,Sepahijala2017,3.942,533
India,Mizoram,Serchhip,2013,Serchhip2013,128.23,534
India,Mizoram,Serchhip,2016,Serchhip2016,24.26,534
India,Mizoram,Serchhip,2017,Serchhip2017,29.94,534
India,Mizoram,Serchhip,2018,Serchhip2018,9.85,534
India,Madhya Pradesh,Shahdol,2011,Shahdol2011,181.17,535
India,Madhya Pradesh,Shahdol,2013,Shahdol2013,12.3,535
India,Madhya Pradesh,Shahdol,2015,Shahdol2015,34.9,535
India,Madhya Pradesh,Shahdol,2016,Shahdol2016,54.38,535
India,Madhya Pradesh,Shahdol,2017,Shahdol2017,99.64,535
India,Madhya Pradesh,Shahdol,2018,Shahdol2018,.,535
India,Punjab,Shahid Bhagat Singh Nagar,2012,Shahid Bhagat Singh Nagar2012,12.16,536
India,Punjab,Shahid Bhagat Singh Nagar,2013,Shahid Bhagat Singh Nagar2013,2.1,536
India,Punjab,Shahid Bhagat Singh Nagar,2014,Shahid Bhagat Singh Nagar2014,4.55,536
India,Uttar Pradesh,Shahjahanpur,2011,Shahjahanpur2011,29.45,537
India,Uttar Pradesh,Shahjahanpur,2012,Shahjahanpur2012,231.945,537
India,Uttar Pradesh,Shahjahanpur,2018,Shahjahanpur2018,11.2,537
India,Madhya Pradesh,Shajapur,2011,Shajapur2011,23.226,538
India,Madhya Pradesh,Shajapur,2012,Shajapur2012,132.13,538
India,Madhya Pradesh,Shajapur,2013,Shajapur2013,36.43,538
India,Madhya Pradesh,Shajapur,2015,Shajapur2015,132.28,538
India,Madhya Pradesh,Shajapur,2016,Shajapur2016,59.405,538
India,Madhya Pradesh,Shajapur,2017,Shajapur2017,1.05,538
India,Madhya Pradesh,Shajapur,2018,Shajapur2018,.,538
India,Uttar Pradesh,Shamli,2012,Shamli2012,31.12,539
India,Bihar,Sheikhpura,2012,Sheikhpura2012,83.895,540
India,Bihar,Sheikhpura,2013,Sheikhpura2013,57.049,540
India,Bihar,Sheikhpura,2016,Sheikhpura2016,25.653,540
India,Bihar,Sheikhpura,2017,Sheikhpura2017,0.65,540
India,Bihar,Sheohar,2012,Sheohar2012,13.33,541
India,Bihar,Sheohar,2013,Sheohar2013,13.873,541
India,Bihar,Sheohar,2016,Sheohar2016,29.19,541
India,Bihar,Sheohar,2020,Sheohar2020,.,541
India,Madhya Pradesh,Sheopur,2012,Sheopur2012,66.7,542
India,Madhya Pradesh,Sheopur,2013,Sheopur2013,10.95,542
India,Madhya Pradesh,Sheopur,2015,Sheopur2015,49.35,542
India,Madhya Pradesh,Sheopur,2016,Sheopur2016,55.78,542
India,Madhya Pradesh,Sheopur,2017,Sheopur2017,33.15,542
India,Madhya Pradesh,Sheopur,2018,Sheopur2018,.,542
India,Arunachal Pradesh,Shi Yomi,2013,Shi Yomi2013,22.8,543
India,Arunachal Pradesh,Shi Yomi,2014,Shi Yomi2014,12.8,543
India,Arunachal Pradesh,Shi Yomi,2018,Shi Yomi2018,135.83,543
India,Himachal Pradesh,Shimla,2011,Shimla2011,145.74,544
India,Himachal Pradesh,Shimla,2013,Shimla2013,225.37,544
India,Himachal Pradesh,Shimla,2014,Shimla2014,136.67,544
India,Himachal Pradesh,Shimla,2016,Shimla2016,725.771,544
India,Himachal Pradesh,Shimla,2017,Shimla2017,306.592,544
India,Himachal Pradesh,Shimla,2018,Shimla2018,156.81,544
India,Karnataka,Shivamogga,2012,Shivamogga2012,11.48,545
India,Madhya Pradesh,Shivpuri,2012,Shivpuri2012,106.5,546
India,Madhya Pradesh,Shivpuri,2013,Shivpuri2013,74.7,546
India,Madhya Pradesh,Shivpuri,2015,Shivpuri2015,232.618,546
India,Madhya Pradesh,Shivpuri,2016,Shivpuri2016,3.5,546
India,Madhya Pradesh,Shivpuri,2017,Shivpuri2017,21.5,546
India,Madhya Pradesh,Shivpuri,2018,Shivpuri2018,.,546
India,Jammu And Kashmir,Shopian,2011,Shopian2011,4.3,547
India,Jammu And Kashmir,Shopian,2016,Shopian2016,36.95,547
India,Jammu And Kashmir,Shopian,2017,Shopian2017,2.2,547
India,Jammu And Kashmir,Shopian,2018,Shopian2018,81.96,547
India,Uttar Pradesh,Shravasti,2012,Shravasti2012,60.8,548
India,Uttar Pradesh,Shravasti,2018,Shravasti2018,12.1,548
India,Arunachal Pradesh,Siang,2012,Siang2012,49.85,549
India,Arunachal Pradesh,Siang,2013,Siang2013,5.94,549
India,Arunachal Pradesh,Siang,2016,Siang2016,13.2,549
India,Arunachal Pradesh,Siang,2017,Siang2017,3.92,549
India,Arunachal Pradesh,Siang,2018,Siang2018,34.58,549
India,Uttar Pradesh,Siddharth Nagar,2011,Siddharth Nagar2011,40.625,550
India,Uttar Pradesh,Siddharth Nagar,2012,Siddharth Nagar2012,112.5,550
India,Uttar Pradesh,Siddharth Nagar,2018,Siddharth Nagar2018,13,550
India,Telangana,Siddipet,2012,Siddipet2012,15.94,551
India,Telangana,Siddipet,2016,Siddipet2016,2.35,551
India,Madhya Pradesh,Sidhi,2011,Sidhi2011,227.17,552
India,Madhya Pradesh,Sidhi,2012,Sidhi2012,72.475,552
India,Madhya Pradesh,Sidhi,2015,Sidhi2015,.,552
India,Madhya Pradesh,Sidhi,2016,Sidhi2016,58.965,552
India,Madhya Pradesh,Sidhi,2017,Sidhi2017,66.45,552
India,Madhya Pradesh,Sidhi,2018,Sidhi2018,.,552
India,Rajasthan,Sikar,2011,Sikar2011,130.47,553
India,Rajasthan,Sikar,2012,Sikar2012,26.705,553
India,Rajasthan,Sikar,2013,Sikar2013,63.6,553
India,Rajasthan,Sikar,2016,Sikar2016,89.605,553
India,Jharkhand,Simdega,2012,Simdega2012,283.954,554
India,Jharkhand,Simdega,2013,Simdega2013,.,554
India,Jharkhand,Simdega,2016,Simdega2016,83.635,554
India,Jharkhand,Simdega,2017,Simdega2017,118.4,554
India,Jharkhand,Simdega,2018,Simdega2018,21.98,554
India,Maharashtra,Sindhudurg,2012,Sindhudurg2012,.,555
India,Madhya Pradesh,Singrauli,2012,Singrauli2012,174.228,556
India,Madhya Pradesh,Singrauli,2013,Singrauli2013,123.59,556
India,Madhya Pradesh,Singrauli,2015,Singrauli2015,110.01,556
India,Madhya Pradesh,Singrauli,2016,Singrauli2016,91.76,556
India,Madhya Pradesh,Singrauli,2017,Singrauli2017,168.75,556
India,Madhya Pradesh,Singrauli,2018,Singrauli2018,.,556
India,Himachal Pradesh,Sirmaur,2011,Sirmaur2011,31.02,557
India,Himachal Pradesh,Sirmaur,2013,Sirmaur2013,146.765,557
India,Himachal Pradesh,Sirmaur,2014,Sirmaur2014,9.75,557
India,Himachal Pradesh,Sirmaur,2016,Sirmaur2016,193.45,557
India,Himachal Pradesh,Sirmaur,2017,Sirmaur2017,293.62,557
India,Himachal Pradesh,Sirmaur,2018,Sirmaur2018,49.62,557
India,Rajasthan,Sirohi,2011,Sirohi2011,3.4,558
India,Rajasthan,Sirohi,2012,Sirohi2012,46.8,558
India,Rajasthan,Sirohi,2013,Sirohi2013,10.5,558
India,Rajasthan,Sirohi,2016,Sirohi2016,139.8,558
India,Rajasthan,Sirohi,2017,Sirohi2017,.,558
India,Bihar,Sitamarhi,2012,Sitamarhi2012,72.75,559
India,Bihar,Sitamarhi,2013,Sitamarhi2013,336.863,559
India,Bihar,Sitamarhi,2016,Sitamarhi2016,13.721,559
India,Bihar,Sitamarhi,2017,Sitamarhi2017,14.445,559
India,Bihar,Sitamarhi,2018,Sitamarhi2018,2.826,559
India,Bihar,Sitamarhi,2020,Sitamarhi2020,.,559
India,Uttar Pradesh,Sitapur,2011,Sitapur2011,47.235,560
India,Uttar Pradesh,Sitapur,2012,Sitapur2012,304.285,560
India,Uttar Pradesh,Sitapur,2018,Sitapur2018,13.2,560
India,Tamil Nadu,Sivaganga,2012,Sivaganga2012,97.444,561
India,Tamil Nadu,Sivaganga,2016,Sivaganga2016,17.43,561
India,Tamil Nadu,Sivaganga,2018,Sivaganga2018,30.235,561
India,Assam,Sivasagar,2012,Sivasagar2012,11.15,562
India,Assam,Sivasagar,2013,Sivasagar2013,73.59,562
India,Assam,Sivasagar,2017,Sivasagar2017,192.683,562
India,Assam,Sivasagar,2018,Sivasagar2018,55.75,562
India,Bihar,Siwan,2012,Siwan2012,245.96,563
India,Bihar,Siwan,2013,Siwan2013,304.721,563
India,Bihar,Siwan,2016,Siwan2016,250.29,563
India,Bihar,Siwan,2017,Siwan2017,4.2,563
India,Himachal Pradesh,Solan,2011,Solan2011,53.24,564
India,Himachal Pradesh,Solan,2013,Solan2013,46.146,564
India,Himachal Pradesh,Solan,2014,Solan2014,104.883,564
India,Himachal Pradesh,Solan,2016,Solan2016,275.14,564
India,Himachal Pradesh,Solan,2017,Solan2017,77.385,564
India,Himachal Pradesh,Solan,2018,Solan2018,28.46,564
India,Maharashtra,Solapur,2012,Solapur2012,.,565
India,Uttar Pradesh,Sonbhadra,2011,Sonbhadra2011,84.94,566
India,Uttar Pradesh,Sonbhadra,2012,Sonbhadra2012,66.475,566
India,Uttar Pradesh,Sonbhadra,2018,Sonbhadra2018,5.95,566
India,Odisha,Sonepur,2011,Sonepur2011,288.98,567
India,Odisha,Sonepur,2012,Sonepur2012,21.38,567
India,Odisha,Sonepur,2013,Sonepur2013,245.35,567
India,Odisha,Sonepur,2016,Sonepur2016,7.55,567
India,Odisha,Sonepur,2017,Sonepur2017,46.07,567
India,Odisha,Sonepur,2018,Sonepur2018,4.42,567
India,Assam,Sonitpur,2012,Sonitpur2012,19.76,568
India,Assam,Sonitpur,2013,Sonitpur2013,32.332,568
India,Assam,Sonitpur,2017,Sonitpur2017,162.025,568
India,Assam,Sonitpur,2018,Sonitpur2018,23.349,568
India,Andaman And Nicobar Islands,South Andamans,2017,South Andamans2017,7.48,569
India,Andaman And Nicobar Islands,South Andamans,2018,South Andamans2018,20.149,569
India,Sikkim,South District,2011,South District2011,116.67,570
India,Sikkim,South District,2013,South District2013,62.981,570
India,Sikkim,South District,2014,South District2014,24.37,570
India,Sikkim,South District,2016,South District2016,146.436,570
India,Sikkim,South District,2017,South District2017,129.243,570
India,Sikkim,South District,2020,South District2020,.,570
India,Sikkim,South District,2021,South District2021,.,570
India,Meghalaya,South Garo Hills,2013,South Garo Hills2013,2.5,571
India,Meghalaya,South Garo Hills,2018,South Garo Hills2018,92.838,571
India,Assam,South Salmara Mancachar,2012,South Salmara Mancachar2012,1.7,572
India,Assam,South Salmara Mancachar,2017,South Salmara Mancachar2017,19.194,572
India,Assam,South Salmara Mancachar,2018,South Salmara Mancachar2018,.,572
India,Tripura,South Tripura,2011,South Tripura2011,52.562,573
India,Tripura,South Tripura,2013,South Tripura2013,294.913,573
India,Tripura,South Tripura,2016,South Tripura2016,9.019,573
India,Meghalaya,South West Garo Hills,2013,South West Garo Hills2013,28.869,574
India,Meghalaya,South West Garo Hills,2018,South West Garo Hills2018,40.59,574
India,Meghalaya,South West Khasi Hills,2013,South West Khasi Hills2013,5.55,575
India,Meghalaya,South West Khasi Hills,2017,South West Khasi Hills2017,31.98,575
