Dist Code,Year,State Code,State,District,DISTRICT MALE FIELD LABOUR (Rs per Day),DISTRICT FEMALE FIELD LABOUR (Rs per Day),STATE MALE AVERAGE FIELD LABOUR (Rs per Day),STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)
184,2017,4,Haryana,Karnal,350,-1,416,-1
186,2000,4,Haryana,Rohtak,100,-1,-1,-1
186,2001,4,Haryana,Rohtak,100,94.29,107.73,94.29
186,2002,4,Haryana,Rohtak,100,-1,-1,-1
186,2003,4,Haryana,Rohtak,100,80,101.51,80
186,2004,4,Haryana,Rohtak,100,80,106.01,80
186,2005,4,Haryana,Rohtak,113.75,80,108.83,80
186,2006,4,Haryana,Rohtak,137.5,100,115.45,100
186,2007,4,Haryana,Rohtak,160,92.16,129.32,92.16
186,2008,4,Haryana,Rohtak,208.13,145,165.2,145
186,2009,4,Haryana,Rohtak,235,169.17,192.16,169.17
186,2012,4,Haryana,Rohtak,350,-1,301.27,-1
186,2013,4,Haryana,Rohtak,450,-1,339.32,-1
186,2014,4,Haryana,Rohtak,468.18,-1,372,-1
186,2015,4,Haryana,Rohtak,529.17,-1,388.24,-1
186,2016,4,Haryana,Rohtak,545.83,-1,390,-1
186,2017,4,Haryana,Rohtak,483.33,-1,416,-1
189,2000,12,Uttar Pradesh,Saharanpur,-1,-1,-1,-1
189,2001,12,Uttar Pradesh,Saharanpur,-1,-1,60.54,-1
189,2002,12,Uttar Pradesh,Saharanpur,-1,-1,-1,-1
189,2003,12,Uttar Pradesh,Saharanpur,-1,-1,62.95,-1
189,2004,12,Uttar Pradesh,Saharanpur,-1,-1,63.12,-1
189,2005,12,Uttar Pradesh,Saharanpur,-1,-1,69.33,-1
189,2006,12,Uttar Pradesh,Saharanpur,-1,-1,68.49,-1
189,2007,12,Uttar Pradesh,Saharanpur,-1,-1,87.22,-1
189,2008,12,Uttar Pradesh,Saharanpur,-1,-1,83.84,-1
189,2009,12,Uttar Pradesh,Saharanpur,-1,-1,99.57,-1
189,2012,12,Uttar Pradesh,Saharanpur,181,-1,179.72,-1
189,2013,12,Uttar Pradesh,Saharanpur,209.1,-1,202.56,-1
189,2014,12,Uttar Pradesh,Saharanpur,-1,-1,226,-1
189,2015,12,Uttar Pradesh,Saharanpur,250,-1,238.4,-1
189,2016,12,Uttar Pradesh,Saharanpur,200,-1,233,-1
190,2000,12,Uttar Pradesh,Muzaffarnagar,-1,-1,-1,-1
190,2001,12,Uttar Pradesh,Muzaffarnagar,-1,-1,60.54,-1
190,2002,12,Uttar Pradesh,Muzaffarnagar,-1,-1,-1,-1
190,2003,12,Uttar Pradesh,Muzaffarnagar,-1,-1,62.95,-1
190,2004,12,Uttar Pradesh,Muzaffarnagar,-1,-1,63.12,-1
190,2005,12,Uttar Pradesh,Muzaffarnagar,-1,-1,69.33,-1
190,2006,12,Uttar Pradesh,Muzaffarnagar,-1,-1,68.49,-1
190,2007,12,Uttar Pradesh,Muzaffarnagar,-1,-1,87.22,-1
190,2008,12,Uttar Pradesh,Muzaffarnagar,-1,-1,83.84,-1
190,2009,12,Uttar Pradesh,Muzaffarnagar,-1,-1,99.57,-1
190,2012,12,Uttar Pradesh,Muzaffarnagar,200,-1,179.72,-1
190,2013,12,Uttar Pradesh,Muzaffarnagar,233.33,-1,202.56,-1
190,2014,12,Uttar Pradesh,Muzaffarnagar,260,-1,226,-1
190,2015,12,Uttar Pradesh,Muzaffarnagar,262.5,-1,238.4,-1
190,2016,12,Uttar Pradesh,Muzaffarnagar,306.25,-1,233,-1
190,2017,12,Uttar Pradesh,Muzaffarnagar,325,-1,241,-1
191,2000,12,Uttar Pradesh,Meerut,-1,-1,-1,-1
191,2001,12,Uttar Pradesh,Meerut,60,-1,60.54,-1
191,2002,12,Uttar Pradesh,Meerut,-1,-1,-1,-1
191,2003,12,Uttar Pradesh,Meerut,60.91,-1,62.95,-1
191,2004,12,Uttar Pradesh,Meerut,80,-1,63.12,-1
191,2005,12,Uttar Pradesh,Meerut,75.91,-1,69.33,-1
191,2006,12,Uttar Pradesh,Meerut,81.55,61,68.49,61
191,2007,12,Uttar Pradesh,Meerut,112.71,98.43,87.22,98.43
191,2008,12,Uttar Pradesh,Meerut,120,100,83.84,100
191,2009,12,Uttar Pradesh,Meerut,124.36,106.68,99.57,106.68
191,2017,12,Uttar Pradesh,Meerut,295.83,-1,241,-1
192,2000,12,Uttar Pradesh,Buland Shahar,-1,-1,-1,-1
192,2001,12,Uttar Pradesh,Buland Shahar,-1,-1,60.54,-1
192,2002,12,Uttar Pradesh,Buland Shahar,-1,-1,-1,-1
192,2003,12,Uttar Pradesh,Buland Shahar,-1,-1,62.95,-1
192,2004,12,Uttar Pradesh,Buland Shahar,-1,-1,63.12,-1
192,2005,12,Uttar Pradesh,Buland Shahar,-1,-1,69.33,-1
192,2006,12,Uttar Pradesh,Buland Shahar,-1,-1,68.49,-1
192,2007,12,Uttar Pradesh,Buland Shahar,-1,-1,87.22,-1
192,2008,12,Uttar Pradesh,Buland Shahar,-1,-1,83.84,-1
192,2009,12,Uttar Pradesh,Buland Shahar,-1,-1,99.57,-1
192,2012,12,Uttar Pradesh,Buland Shahar,-1,-1,179.72,-1
192,2013,12,Uttar Pradesh,Buland Shahar,-1,-1,202.56,-1
192,2014,12,Uttar Pradesh,Buland Shahar,280.25,-1,226,-1
192,2015,12,Uttar Pradesh,Buland Shahar,258,-1,238.4,-1
194,2000,12,Uttar Pradesh,Aligarh,-1,-1,-1,-1
194,2001,12,Uttar Pradesh,Aligarh,-1,-1,60.54,-1
194,2002,12,Uttar Pradesh,Aligarh,-1,-1,-1,-1
194,2003,12,Uttar Pradesh,Aligarh,-1,-1,62.95,-1
194,2004,12,Uttar Pradesh,Aligarh,-1,-1,63.12,-1
194,2005,12,Uttar Pradesh,Aligarh,-1,-1,69.33,-1
194,2006,12,Uttar Pradesh,Aligarh,-1,-1,68.49,-1
194,2007,12,Uttar Pradesh,Aligarh,-1,-1,87.22,-1
194,2008,12,Uttar Pradesh,Aligarh,-1,-1,83.84,-1
194,2009,12,Uttar Pradesh,Aligarh,-1,-1,99.57,-1
194,2012,12,Uttar Pradesh,Aligarh,213,-1,179.72,-1
194,2013,12,Uttar Pradesh,Aligarh,271.27,-1,202.56,-1
194,2014,12,Uttar Pradesh,Aligarh,254.2,-1,226,-1
194,2015,12,Uttar Pradesh,Aligarh,259.22,-1,238.4,-1
194,2016,12,Uttar Pradesh,Aligarh,244,-1,233,-1
194,2017,12,Uttar Pradesh,Aligarh,300,-1,241,-1
195,2000,12,Uttar Pradesh,Mathura,-1,-1,-1,-1
195,2001,12,Uttar Pradesh,Mathura,-1,-1,60.54,-1
195,2002,12,Uttar Pradesh,Mathura,-1,-1,-1,-1
195,2003,12,Uttar Pradesh,Mathura,-1,-1,62.95,-1
195,2004,12,Uttar Pradesh,Mathura,-1,-1,63.12,-1
195,2005,12,Uttar Pradesh,Mathura,-1,-1,69.33,-1
195,2006,12,Uttar Pradesh,Mathura,-1,-1,68.49,-1
195,2007,12,Uttar Pradesh,Mathura,-1,-1,87.22,-1
195,2008,12,Uttar Pradesh,Mathura,-1,-1,83.84,-1
195,2009,12,Uttar Pradesh,Mathura,-1,-1,99.57,-1
195,2012,12,Uttar Pradesh,Mathura,211,-1,179.72,-1
195,2013,12,Uttar Pradesh,Mathura,-1,-1,202.56,-1
195,2014,12,Uttar Pradesh,Mathura,-1,-1,226,-1
195,2015,12,Uttar Pradesh,Mathura,-1,-1,238.4,-1
195,2016,12,Uttar Pradesh,Mathura,295,-1,233,-1
196,2000,12,Uttar Pradesh,Agra,-1,-1,-1,-1
196,2001,12,Uttar Pradesh,Agra,66.67,-1,60.54,-1
196,2002,12,Uttar Pradesh,Agra,-1,-1,-1,-1
196,2003,12,Uttar Pradesh,Agra,60,-1,62.95,-1
196,2004,12,Uttar Pradesh,Agra,60,-1,63.12,-1
196,2005,12,Uttar Pradesh,Agra,61.67,-1,69.33,-1
196,2006,12,Uttar Pradesh,Agra,81.67,61.25,68.49,61.25
196,2007,12,Uttar Pradesh,Agra,88,69.17,87.22,69.17
196,2008,12,Uttar Pradesh,Agra,99,90.28,83.84,90.28
196,2009,12,Uttar Pradesh,Agra,100,98,99.57,98
196,2012,12,Uttar Pradesh,Agra,-1,-1,179.72,-1
196,2013,12,Uttar Pradesh,Agra,250,-1,202.56,-1
196,2014,12,Uttar Pradesh,Agra,-1,-1,226,-1
196,2015,12,Uttar Pradesh,Agra,-1,-1,238.4,-1
197,2000,12,Uttar Pradesh,Mainpuri,-1,-1,-1,-1
197,2001,12,Uttar Pradesh,Mainpuri,-1,-1,60.54,-1
197,2002,12,Uttar Pradesh,Mainpuri,-1,-1,-1,-1
197,2003,12,Uttar Pradesh,Mainpuri,-1,-1,62.95,-1
197,2004,12,Uttar Pradesh,Mainpuri,-1,-1,63.12,-1
197,2005,12,Uttar Pradesh,Mainpuri,-1,-1,69.33,-1
197,2006,12,Uttar Pradesh,Mainpuri,-1,-1,68.49,-1
197,2007,12,Uttar Pradesh,Mainpuri,-1,-1,87.22,-1
197,2008,12,Uttar Pradesh,Mainpuri,-1,-1,83.84,-1
197,2009,12,Uttar Pradesh,Mainpuri,-1,-1,99.57,-1
197,2012,12,Uttar Pradesh,Mainpuri,134.5,-1,179.72,-1
197,2013,12,Uttar Pradesh,Mainpuri,150,-1,202.56,-1
197,2014,12,Uttar Pradesh,Mainpuri,158.33,-1,226,-1
197,2015,12,Uttar Pradesh,Mainpuri,230.27,-1,238.4,-1
197,2016,12,Uttar Pradesh,Mainpuri,250,-1,233,-1
197,2017,12,Uttar Pradesh,Mainpuri,250,-1,241,-1
198,2000,12,Uttar Pradesh,Etah,-1,-1,-1,-1
198,2001,12,Uttar Pradesh,Etah,-1,-1,60.54,-1
198,2002,12,Uttar Pradesh,Etah,-1,-1,-1,-1
198,2003,12,Uttar Pradesh,Etah,-1,-1,62.95,-1
198,2004,12,Uttar Pradesh,Etah,-1,-1,63.12,-1
198,2005,12,Uttar Pradesh,Etah,-1,-1,69.33,-1
198,2006,12,Uttar Pradesh,Etah,-1,-1,68.49,-1
198,2007,12,Uttar Pradesh,Etah,-1,-1,87.22,-1
198,2008,12,Uttar Pradesh,Etah,-1,-1,83.84,-1
198,2009,12,Uttar Pradesh,Etah,-1,-1,99.57,-1
198,2012,12,Uttar Pradesh,Etah,183.11,-1,179.72,-1
198,2013,12,Uttar Pradesh,Etah,189.42,-1,202.56,-1
198,2014,12,Uttar Pradesh,Etah,240.6,-1,226,-1
198,2015,12,Uttar Pradesh,Etah,-1,-1,238.4,-1
199,2000,12,Uttar Pradesh,Bareilly,-1,-1,-1,-1
199,2001,12,Uttar Pradesh,Bareilly,57.6,-1,60.54,-1
199,2002,12,Uttar Pradesh,Bareilly,-1,-1,-1,-1
199,2003,12,Uttar Pradesh,Bareilly,65,-1,62.95,-1
199,2004,12,Uttar Pradesh,Bareilly,70,-1,63.12,-1
199,2005,12,Uttar Pradesh,Bareilly,-1,-1,69.33,-1
199,2006,12,Uttar Pradesh,Bareilly,60,61.31,68.49,61.31
199,2007,12,Uttar Pradesh,Bareilly,95.72,77.3,87.22,77.3
199,2008,12,Uttar Pradesh,Bareilly,99.38,-1,83.84,-1
199,2009,12,Uttar Pradesh,Bareilly,100,100,99.57,100
199,2016,12,Uttar Pradesh,Bareilly,200,-1,233,-1
199,2017,12,Uttar Pradesh,Bareilly,216.67,-1,241,-1
200,2000,12,Uttar Pradesh,Budaun,-1,-1,-1,-1
200,2001,12,Uttar Pradesh,Budaun,-1,-1,60.54,-1
200,2002,12,Uttar Pradesh,Budaun,-1,-1,-1,-1
200,2003,12,Uttar Pradesh,Budaun,-1,-1,62.95,-1
200,2004,12,Uttar Pradesh,Budaun,-1,-1,63.12,-1
200,2005,12,Uttar Pradesh,Budaun,-1,-1,69.33,-1
200,2006,12,Uttar Pradesh,Budaun,-1,-1,68.49,-1
200,2007,12,Uttar Pradesh,Budaun,-1,-1,87.22,-1
200,2008,12,Uttar Pradesh,Budaun,-1,-1,83.84,-1
200,2009,12,Uttar Pradesh,Budaun,-1,-1,99.57,-1
200,2012,12,Uttar Pradesh,Budaun,155.25,-1,179.72,-1
200,2013,12,Uttar Pradesh,Budaun,-1,-1,202.56,-1
200,2014,12,Uttar Pradesh,Budaun,200,-1,226,-1
200,2015,12,Uttar Pradesh,Budaun,200,-1,238.4,-1
200,2016,12,Uttar Pradesh,Budaun,200,-1,233,-1
200,2017,12,Uttar Pradesh,Budaun,292.86,-1,241,-1
201,2000,12,Uttar Pradesh,Moradabad,-1,-1,-1,-1
201,2001,12,Uttar Pradesh,Moradabad,-1,-1,60.54,-1
201,2002,12,Uttar Pradesh,Moradabad,-1,-1,-1,-1
201,2003,12,Uttar Pradesh,Moradabad,-1,-1,62.95,-1
201,2004,12,Uttar Pradesh,Moradabad,-1,-1,63.12,-1
201,2005,12,Uttar Pradesh,Moradabad,-1,-1,69.33,-1
201,2006,12,Uttar Pradesh,Moradabad,-1,-1,68.49,-1
201,2007,12,Uttar Pradesh,Moradabad,-1,-1,87.22,-1
201,2008,12,Uttar Pradesh,Moradabad,-1,-1,83.84,-1
201,2009,12,Uttar Pradesh,Moradabad,-1,-1,99.57,-1
201,2016,12,Uttar Pradesh,Moradabad,251.89,-1,233,-1
201,2017,12,Uttar Pradesh,Moradabad,284,-1,241,-1
202,2000,12,Uttar Pradesh,Shahjahanpur,-1,-1,-1,-1
202,2001,12,Uttar Pradesh,Shahjahanpur,-1,-1,60.54,-1
202,2002,12,Uttar Pradesh,Shahjahanpur,-1,-1,-1,-1
202,2003,12,Uttar Pradesh,Shahjahanpur,-1,-1,62.95,-1
202,2004,12,Uttar Pradesh,Shahjahanpur,-1,-1,63.12,-1
202,2005,12,Uttar Pradesh,Shahjahanpur,-1,-1,69.33,-1
202,2006,12,Uttar Pradesh,Shahjahanpur,-1,-1,68.49,-1
202,2007,12,Uttar Pradesh,Shahjahanpur,-1,-1,87.22,-1
202,2008,12,Uttar Pradesh,Shahjahanpur,-1,-1,83.84,-1
202,2009,12,Uttar Pradesh,Shahjahanpur,-1,-1,99.57,-1
202,2012,12,Uttar Pradesh,Shahjahanpur,147.42,-1,179.72,-1
202,2013,12,Uttar Pradesh,Shahjahanpur,167.14,-1,202.56,-1
202,2014,12,Uttar Pradesh,Shahjahanpur,187.5,-1,226,-1
202,2015,12,Uttar Pradesh,Shahjahanpur,193.33,-1,238.4,-1
203,2000,12,Uttar Pradesh,Pilibhit,-1,-1,-1,-1
203,2001,12,Uttar Pradesh,Pilibhit,-1,-1,60.54,-1
203,2002,12,Uttar Pradesh,Pilibhit,-1,-1,-1,-1
203,2003,12,Uttar Pradesh,Pilibhit,-1,-1,62.95,-1
203,2004,12,Uttar Pradesh,Pilibhit,-1,-1,63.12,-1
203,2005,12,Uttar Pradesh,Pilibhit,-1,-1,69.33,-1
203,2006,12,Uttar Pradesh,Pilibhit,-1,-1,68.49,-1
203,2007,12,Uttar Pradesh,Pilibhit,-1,-1,87.22,-1
203,2008,12,Uttar Pradesh,Pilibhit,-1,-1,83.84,-1
203,2009,12,Uttar Pradesh,Pilibhit,-1,-1,99.57,-1
203,2012,12,Uttar Pradesh,Pilibhit,216.73,-1,179.72,-1
203,2013,12,Uttar Pradesh,Pilibhit,276.11,-1,202.56,-1
203,2014,12,Uttar Pradesh,Pilibhit,275,-1,226,-1
203,2015,12,Uttar Pradesh,Pilibhit,174,-1,238.4,-1
203,2016,12,Uttar Pradesh,Pilibhit,174,-1,233,-1
204,2000,12,Uttar Pradesh,Rampur,-1,-1,-1,-1
204,2001,12,Uttar Pradesh,Rampur,-1,-1,60.54,-1
204,2002,12,Uttar Pradesh,Rampur,-1,-1,-1,-1
204,2003,12,Uttar Pradesh,Rampur,-1,-1,62.95,-1
204,2004,12,Uttar Pradesh,Rampur,-1,-1,63.12,-1
204,2005,12,Uttar Pradesh,Rampur,-1,-1,69.33,-1
204,2006,12,Uttar Pradesh,Rampur,-1,-1,68.49,-1
204,2007,12,Uttar Pradesh,Rampur,-1,-1,87.22,-1
204,2008,12,Uttar Pradesh,Rampur,-1,-1,83.84,-1
204,2009,12,Uttar Pradesh,Rampur,-1,-1,99.57,-1
204,2017,12,Uttar Pradesh,Rampur,200,-1,241,-1
205,2000,12,Uttar Pradesh,Bijnor,-1,-1,-1,-1
205,2001,12,Uttar Pradesh,Bijnor,-1,-1,60.54,-1
205,2002,12,Uttar Pradesh,Bijnor,-1,-1,-1,-1
205,2003,12,Uttar Pradesh,Bijnor,-1,-1,62.95,-1
205,2004,12,Uttar Pradesh,Bijnor,-1,-1,63.12,-1
205,2005,12,Uttar Pradesh,Bijnor,-1,-1,69.33,-1
205,2006,12,Uttar Pradesh,Bijnor,-1,-1,68.49,-1
205,2007,12,Uttar Pradesh,Bijnor,-1,-1,87.22,-1
205,2008,12,Uttar Pradesh,Bijnor,-1,-1,83.84,-1
205,2009,12,Uttar Pradesh,Bijnor,-1,-1,99.57,-1
205,2012,12,Uttar Pradesh,Bijnor,202.5,-1,179.72,-1
205,2013,12,Uttar Pradesh,Bijnor,239.91,-1,202.56,-1
205,2014,12,Uttar Pradesh,Bijnor,277,-1,226,-1
205,2015,12,Uttar Pradesh,Bijnor,250,-1,238.4,-1
205,2016,12,Uttar Pradesh,Bijnor,250,-1,233,-1
205,2017,12,Uttar Pradesh,Bijnor,262.5,-1,241,-1
206,2000,12,Uttar Pradesh,Farrukhabad,-1,-1,-1,-1
206,2001,12,Uttar Pradesh,Farrukhabad,-1,-1,60.54,-1
206,2002,12,Uttar Pradesh,Farrukhabad,-1,-1,-1,-1
206,2003,12,Uttar Pradesh,Farrukhabad,-1,-1,62.95,-1
206,2004,12,Uttar Pradesh,Farrukhabad,-1,-1,63.12,-1
206,2005,12,Uttar Pradesh,Farrukhabad,-1,-1,69.33,-1
206,2006,12,Uttar Pradesh,Farrukhabad,-1,-1,68.49,-1
206,2007,12,Uttar Pradesh,Farrukhabad,-1,-1,87.22,-1
206,2008,12,Uttar Pradesh,Farrukhabad,-1,-1,83.84,-1
206,2009,12,Uttar Pradesh,Farrukhabad,-1,-1,99.57,-1
206,2016,12,Uttar Pradesh,Farrukhabad,200,-1,233,-1
206,2017,12,Uttar Pradesh,Farrukhabad,250,-1,241,-1
207,2000,12,Uttar Pradesh,Etawah,-1,-1,-1,-1
207,2001,12,Uttar Pradesh,Etawah,-1,-1,60.54,-1
207,2002,12,Uttar Pradesh,Etawah,-1,-1,-1,-1
207,2003,12,Uttar Pradesh,Etawah,-1,-1,62.95,-1
207,2004,12,Uttar Pradesh,Etawah,-1,-1,63.12,-1
207,2005,12,Uttar Pradesh,Etawah,-1,-1,69.33,-1
207,2006,12,Uttar Pradesh,Etawah,-1,-1,68.49,-1
207,2007,12,Uttar Pradesh,Etawah,-1,-1,87.22,-1
207,2008,12,Uttar Pradesh,Etawah,-1,-1,83.84,-1
207,2009,12,Uttar Pradesh,Etawah,-1,-1,99.57,-1
209,2000,12,Uttar Pradesh,Fatehpur,-1,-1,-1,-1
209,2001,12,Uttar Pradesh,Fatehpur,-1,-1,60.54,-1
209,2002,12,Uttar Pradesh,Fatehpur,-1,-1,-1,-1
209,2003,12,Uttar Pradesh,Fatehpur,-1,-1,62.95,-1
209,2004,12,Uttar Pradesh,Fatehpur,-1,-1,63.12,-1
209,2005,12,Uttar Pradesh,Fatehpur,-1,-1,69.33,-1
209,2006,12,Uttar Pradesh,Fatehpur,-1,-1,68.49,-1
209,2007,12,Uttar Pradesh,Fatehpur,-1,-1,87.22,-1
209,2008,12,Uttar Pradesh,Fatehpur,-1,-1,83.84,-1
209,2009,12,Uttar Pradesh,Fatehpur,-1,-1,99.57,-1
209,2016,12,Uttar Pradesh,Fatehpur,250,-1,233,-1
209,2017,12,Uttar Pradesh,Fatehpur,247.92,-1,241,-1
210,2000,12,Uttar Pradesh,Allahabad,-1,-1,-1,-1
210,2001,12,Uttar Pradesh,Allahabad,-1,-1,60.54,-1
210,2002,12,Uttar Pradesh,Allahabad,-1,-1,-1,-1
210,2003,12,Uttar Pradesh,Allahabad,-1,-1,62.95,-1
210,2004,12,Uttar Pradesh,Allahabad,-1,-1,63.12,-1
210,2005,12,Uttar Pradesh,Allahabad,-1,-1,69.33,-1
210,2006,12,Uttar Pradesh,Allahabad,71.67,72.5,68.49,72.5
210,2007,12,Uttar Pradesh,Allahabad,83.75,74.33,87.22,74.33
210,2008,12,Uttar Pradesh,Allahabad,90,100,83.84,100
210,2009,12,Uttar Pradesh,Allahabad,-1,-1,99.57,-1
210,2017,12,Uttar Pradesh,Allahabad,277.75,-1,241,-1
211,2000,12,Uttar Pradesh,Jhansi,-1,-1,-1,-1
211,2001,12,Uttar Pradesh,Jhansi,-1,-1,60.54,-1
211,2002,12,Uttar Pradesh,Jhansi,-1,-1,-1,-1
211,2003,12,Uttar Pradesh,Jhansi,-1,-1,62.95,-1
211,2004,12,Uttar Pradesh,Jhansi,-1,-1,63.12,-1
211,2005,12,Uttar Pradesh,Jhansi,-1,-1,69.33,-1
211,2006,12,Uttar Pradesh,Jhansi,65.67,57.5,68.49,57.5
211,2007,12,Uttar Pradesh,Jhansi,86.67,74.17,87.22,74.17
211,2008,12,Uttar Pradesh,Jhansi,100,-1,83.84,-1
211,2009,12,Uttar Pradesh,Jhansi,99,100,99.57,100
211,2016,12,Uttar Pradesh,Jhansi,200,-1,233,-1
211,2017,12,Uttar Pradesh,Jhansi,200,-1,241,-1
213,2000,12,Uttar Pradesh,Jalaun,-1,-1,-1,-1
213,2001,12,Uttar Pradesh,Jalaun,-1,-1,60.54,-1
213,2002,12,Uttar Pradesh,Jalaun,-1,-1,-1,-1
213,2003,12,Uttar Pradesh,Jalaun,-1,-1,62.95,-1
213,2004,12,Uttar Pradesh,Jalaun,-1,-1,63.12,-1
213,2005,12,Uttar Pradesh,Jalaun,-1,-1,69.33,-1
213,2006,12,Uttar Pradesh,Jalaun,-1,-1,68.49,-1
213,2007,12,Uttar Pradesh,Jalaun,-1,-1,87.22,-1
213,2008,12,Uttar Pradesh,Jalaun,-1,-1,83.84,-1
213,2009,12,Uttar Pradesh,Jalaun,-1,-1,99.57,-1
214,2000,12,Uttar Pradesh,Hamirpur,-1,-1,-1,-1
214,2001,12,Uttar Pradesh,Hamirpur,-1,-1,60.54,-1
214,2002,12,Uttar Pradesh,Hamirpur,-1,-1,-1,-1
214,2003,12,Uttar Pradesh,Hamirpur,-1,-1,62.95,-1
214,2004,12,Uttar Pradesh,Hamirpur,-1,-1,63.12,-1
214,2005,12,Uttar Pradesh,Hamirpur,-1,-1,69.33,-1
214,2006,12,Uttar Pradesh,Hamirpur,-1,-1,68.49,-1
214,2007,12,Uttar Pradesh,Hamirpur,-1,-1,87.22,-1
214,2008,12,Uttar Pradesh,Hamirpur,-1,-1,83.84,-1
214,2009,12,Uttar Pradesh,Hamirpur,-1,-1,99.57,-1
214,2016,12,Uttar Pradesh,Hamirpur,173.33,-1,233,-1
215,2000,12,Uttar Pradesh,Banda,-1,-1,-1,-1
215,2001,12,Uttar Pradesh,Banda,-1,-1,60.54,-1
215,2002,12,Uttar Pradesh,Banda,-1,-1,-1,-1
215,2003,12,Uttar Pradesh,Banda,-1,-1,62.95,-1
215,2004,12,Uttar Pradesh,Banda,-1,-1,63.12,-1
215,2005,12,Uttar Pradesh,Banda,-1,-1,69.33,-1
215,2006,12,Uttar Pradesh,Banda,-1,-1,68.49,-1
215,2007,12,Uttar Pradesh,Banda,-1,-1,87.22,-1
215,2008,12,Uttar Pradesh,Banda,-1,-1,83.84,-1
215,2009,12,Uttar Pradesh,Banda,-1,-1,99.57,-1
215,2017,12,Uttar Pradesh,Banda,200,-1,241,-1
216,2000,12,Uttar Pradesh,Varanasi,-1,-1,-1,-1
216,2001,12,Uttar Pradesh,Varanasi,-1,-1,60.54,-1
216,2002,12,Uttar Pradesh,Varanasi,-1,-1,-1,-1
216,2003,12,Uttar Pradesh,Varanasi,-1,-1,62.95,-1
216,2004,12,Uttar Pradesh,Varanasi,-1,-1,63.12,-1
216,2005,12,Uttar Pradesh,Varanasi,-1,-1,69.33,-1
216,2006,12,Uttar Pradesh,Varanasi,70,70,68.49,70
216,2007,12,Uttar Pradesh,Varanasi,135,135,87.22,135
216,2008,12,Uttar Pradesh,Varanasi,50,50,83.84,50
216,2009,12,Uttar Pradesh,Varanasi,97.08,95,99.57,95
217,2000,12,Uttar Pradesh,Mirzpur,-1,-1,-1,-1
217,2001,12,Uttar Pradesh,Mirzpur,-1,-1,60.54,-1
217,2002,12,Uttar Pradesh,Mirzpur,-1,-1,-1,-1
217,2003,12,Uttar Pradesh,Mirzpur,-1,-1,62.95,-1
217,2004,12,Uttar Pradesh,Mirzpur,-1,-1,63.12,-1
217,2005,12,Uttar Pradesh,Mirzpur,-1,-1,69.33,-1
217,2006,12,Uttar Pradesh,Mirzpur,-1,-1,68.49,-1
217,2007,12,Uttar Pradesh,Mirzpur,-1,-1,87.22,-1
217,2008,12,Uttar Pradesh,Mirzpur,-1,-1,83.84,-1
217,2009,12,Uttar Pradesh,Mirzpur,-1,-1,99.57,-1
217,2016,12,Uttar Pradesh,Mirzpur,243.8,-1,233,-1
217,2017,12,Uttar Pradesh,Mirzpur,246.6,-1,241,-1
218,2000,12,Uttar Pradesh,Jaunpur,-1,-1,-1,-1
218,2001,12,Uttar Pradesh,Jaunpur,-1,-1,60.54,-1
218,2002,12,Uttar Pradesh,Jaunpur,-1,-1,-1,-1
218,2003,12,Uttar Pradesh,Jaunpur,-1,-1,62.95,-1
218,2004,12,Uttar Pradesh,Jaunpur,-1,-1,63.12,-1
218,2005,12,Uttar Pradesh,Jaunpur,-1,-1,69.33,-1
218,2006,12,Uttar Pradesh,Jaunpur,-1,-1,68.49,-1
218,2007,12,Uttar Pradesh,Jaunpur,-1,-1,87.22,-1
218,2008,12,Uttar Pradesh,Jaunpur,-1,-1,83.84,-1
218,2009,12,Uttar Pradesh,Jaunpur,-1,-1,99.57,-1
219,2000,12,Uttar Pradesh,Ghazipur,-1,-1,-1,-1
219,2001,12,Uttar Pradesh,Ghazipur,-1,-1,60.54,-1
219,2002,12,Uttar Pradesh,Ghazipur,-1,-1,-1,-1
219,2003,12,Uttar Pradesh,Ghazipur,-1,-1,62.95,-1
219,2004,12,Uttar Pradesh,Ghazipur,-1,-1,63.12,-1
219,2005,12,Uttar Pradesh,Ghazipur,-1,-1,69.33,-1
219,2006,12,Uttar Pradesh,Ghazipur,-1,-1,68.49,-1
219,2007,12,Uttar Pradesh,Ghazipur,-1,-1,87.22,-1
219,2008,12,Uttar Pradesh,Ghazipur,-1,-1,83.84,-1
219,2009,12,Uttar Pradesh,Ghazipur,-1,-1,99.57,-1
219,2016,12,Uttar Pradesh,Ghazipur,254.17,-1,233,-1
219,2017,12,Uttar Pradesh,Ghazipur,252.27,-1,241,-1
220,2000,12,Uttar Pradesh,Ballia,-1,-1,-1,-1
220,2001,12,Uttar Pradesh,Ballia,-1,-1,60.54,-1
220,2002,12,Uttar Pradesh,Ballia,-1,-1,-1,-1
220,2003,12,Uttar Pradesh,Ballia,50,-1,62.95,-1
220,2004,12,Uttar Pradesh,Ballia,-1,-1,63.12,-1
220,2005,12,Uttar Pradesh,Ballia,-1,-1,69.33,-1
220,2006,12,Uttar Pradesh,Ballia,-1,-1,68.49,-1
220,2007,12,Uttar Pradesh,Ballia,-1,-1,87.22,-1
220,2008,12,Uttar Pradesh,Ballia,-1,-1,83.84,-1
220,2009,12,Uttar Pradesh,Ballia,-1,-1,99.57,-1
220,2017,12,Uttar Pradesh,Ballia,187,-1,241,-1
221,2000,12,Uttar Pradesh,Gorakhpur,-1,-1,-1,-1
